"id","title","description","availability","inventory","condition","price","sale_price","link","image_link","gtin","is_bundle","age_group","google_product_category"
"4803808297050","Abbey Lincoln - It's Magic","Abbey Lincoln's It's Magic is the Classics Record of the Month for July 2021. Our 50th Classics Record of the Month, it comes on black, 180g vinyl, and was remastered AAA from the original tapes.","in stock",520,"new","42.00 USD","","https://www.vinylmeplease.com/products/abbey-lincoln-its-magic","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/its_magic_vinyl_store234252.jpg?v=1623963158","888072236486","no","adult","543523"
"6644310442074","UGK - Too Hard to Swallow","The 30th anniversary edition of U.G.K.'s debut album, Too Hard To Swallow, is our Hip-Hop Record of the Month for May 2022. It's here on exclusive 2LP Neon Yellow colored vinyl, with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",875,"new","50.00 USD","","https://www.vinylmeplease.com/products/ugk-too-hard-to-swallow","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/too_hard_to_swallow_vinyl_store.jpg?v=1647443397","194399689615","no","adult","543523"
"4660043841626","Future - Honest","The first ever vinyl release of Future's Honest, this is the Rap & Hip-Hop Record of the Month for June 2020.","in stock",124,"new","50.00 USD","","https://www.vinylmeplease.com/products/future-honest","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/honest_vinyl_store.jpg?v=1590013584","887654774026","no","adult","543523"
"6663407960154","Townes Van Zandt - Live at The Old Quarter, Houston, Texas","Live at The Old Quarter, Houston, Texas, the 1977 record from troubadour Townes Van Zandt, is the VMP Country Record of the Month for November 2022. It's here on exclusive 2LP Black & White Galaxy vinyl with lacquers cut by Ryan Smith and comes with Listening Notes written by Andy O'Connor.","in stock",544,"new","50.00 USD","","https://www.vinylmeplease.com/products/townes-van-zandt-live-at-the-old-quarter-houston-texas","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/live_at_the_old_quarter_store.jpg?v=1663170027","767981111858","no","adult","543523"
"6732615352410","Missy Elliott - Under Construction (20th Anniversary Edition)","Celebrating its 20th Anniversary, Missy Elliott's Under Construction is available on exclusive Orange Crush vinyl.","in stock",734,"new","38.00 USD","","https://www.vinylmeplease.com/products/missy-elliott-under-construction","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/under_construction_store.jpg?v=1664311708","810143932669","no","adult","543523"
"1907771768922","Darrell Banks - Here To Stay","Here To Stay was the second album from Detroit soul singer Darrell Banks. Banks was a one-semi-hit wonder who was killed by a policeman less than a year after Here to Stay was released.","in stock",19,"new","42.00 USD","","https://www.vinylmeplease.com/products/darrell-banks-here-to-stay","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/here_to_stay_vinyl.jpg?v=1564070384","810143931976","no","adult","543523"
"6716582559834","Dave Van Ronk - Folksinger","Folksinger, the 1962 album from folk icon Dave Van Ronk, is the VMP Classics Record of the Month for January 2023. It's here on 180g black audiophile vinyl with AAA lacquers cut from the original master tapes by Ryan Smith at Sterling Sound, with Listening Notes from Van Ronk's biographer, Elijah Wald.","in stock",693,"new","42.00 USD","","https://www.vinylmeplease.com/products/dave-van-ronk-folksinger","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/folksinger_store.jpg?v=1670973944","888072438163","no","adult","543523"
"6620383314010","Sylvester - Step II","Step II is the sophomore album from disco and funk music icon Sylvester, and the VMP Classics Record of the Month for February 2022. It’s here on AAA 180g black audiophile vinyl pressed at QRP with lacquers cut from the original master tapes by Ryan Smith of Sterling Sound.","in stock",644,"new","42.00 USD","","https://www.vinylmeplease.com/products/sylvester-step-ii","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/step_ii_mock.jpg?v=1639635372","888072289352","no","adult","543523"
"6734930575450","Odetta - Odetta and the Blues","Odetta and the Blues is the timeless 1962 album from folk, blues and jazz singer Odetta, and the VMP Classics Record of the Month for April 2023. It's here on AAA 180g black vinyl with lacquers cut from the original master tapes by Ryan Smith at Sterling Sound.","in stock",529,"new","42.00 USD","","https://www.vinylmeplease.com/products/odetta-odetta-and-the-blues","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/odetta_and_the_blues_vinyl_store.jpg?v=1678317698","888072455191","no","adult","543523"
"4754282610778","Reba McEntire - For My Broken Heart","Reba McEntire's For My Broken Heart is the VMP Country Record of the Month for July 2021. This 30th Anniversary edition comes on Magenta Galaxy vinyl.","in stock",475,"new","42.00 USD","","https://www.vinylmeplease.com/products/reba-mcentire-for-my-broken-heart","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/for_my_broken_heart_vinyl_store234523.jpg?v=1623962412","843563142387","no","adult","543523"
"6712268882010","Labrinth - Euphoria (Original Score from the HBO Series)","Break out your teenage angst and bold, glittery eye makeup — we have the original score to HBO’s hit series Euphoria on purple marble vinyl.","in stock",947,"new","47.00 USD","","https://www.vinylmeplease.com/products/labrinth-euphoria-2e","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/euphoria_vinyl_store89765_e8866732-1d81-44ae-ac21-b394c4cd8976.jpg?v=1645798588","810143930214","no","adult","543523"
"6552257560666","Barbara Lea - Lea in Love","Lea In Love is a timeless, effortless album from undersung jazz vocalist Barbara Lea and the VMP Classics Record of the Month for January 2022. It’s here on 180g black vinyl, remastered AAA from the original analog tapes by Ryan Smith at Sterling Sound.","in stock",744,"new","42.00 USD","","https://www.vinylmeplease.com/products/barbara-lea-lea-in-love","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/lea_in_love_vinyl_store.jpg?v=1639632183","888072289369","no","adult","543523"
"6554890502234","E-40 - Tha Hall of Game","Tha Hall of Game is Bay Area rapper E-40’s iconic third studio album and the VMP Hip-Hop Record of the Month for January 2022. It’s pressed on exclusive 2LP ""Rapper's Ball Red"" Galaxy vinyl from lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",1621,"new","50.00 USD","","https://www.vinylmeplease.com/products/e-40-the-hall-of-game","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/tha_hall_of_game_vinyl_store.jpg?v=1639634628","634457058255","no","adult","543523"
"1907632373850","The Books - The Lemon of Pink","Once you drop into the album and get your bearings, there’s the appearance of freak folk, musique concrète, electro-acoustic neo-classical, and cafe indie.","in stock",387,"new","42.00 USD","","https://www.vinylmeplease.com/products/the-books-the-lemon-of-pink-full","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_lemon_of_pink_vinyl.jpg?v=1564064968","810143932416","no","adult","543523"
"6834037325914","Q-Tip - Kamaal The Abstract","The 2001 version of Q-Tip's multifaceted Kamaal The Abstract is the VMP Hip-Hop Record of the Month for July 2023. It's here on exclusive 180g Black, White & Yellow Segment vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR.","in stock",1168,"new","42.00 USD","","https://www.vinylmeplease.com/products/q-tip-kamaal-the-abstract","https://cdn.shopify.com/s/files/1/0069/3465/9162/files/Kamaal_the_abstract_ROTM.jpg?v=1686260650","196587898311","no","adult","543523"
"6841606701146","McCoy Tyner - Trident","Trident is McCoy Tyner's 1975 visionary album with Ron Carter and Elvin Jones, and the VMP Classics Record of the Month for July 2023. It's here on 180g black vinyl with AAA lacquers cut from the master tapes by Ryan Smith at Sterling Sound.","in stock",570,"new","42.00 USD","","https://www.vinylmeplease.com/products/mccoy-tyner-trident","https://cdn.shopify.com/s/files/1/0069/3465/9162/files/Trident_ROTM.jpg?v=1686260638","888072504653","no","adult","543523"
"6707413811290","Blu - Her Favorite Colo(u)r","Blu’s Her Favorite Colo(u)r, the 2011 album from the indie LA rapper first released as a mixtape in 2009, is the VMP Hip-Hop Record of the Month for October 2022. It's here on exclusive “Aq(u)a” colored vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR.","in stock",2556,"new","42.00 USD","","https://www.vinylmeplease.com/products/blu-her-favorite-colour","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/her_favorite_colour_store.jpg?v=1663012992","810143932768","no","adult","543523"
"4756328874074","Capone-N-Noreaga - The War Report","The War Report, the 1997 brilliantly militant debut from Capone-N-Noreaga, is the VMP Hip-Hop Record of the Month in December 2022. Celebrating the record's 25th anniversary, our edition is pressed on 2LP Yellow vinyl, with lacquers cut by Cicely Balston at Alchemy Mastering at AIR and Listening Notes by Will Dukes.","in stock",1657,"new","50.00 USD","","https://www.vinylmeplease.com/products/capone-n-noreaga-the-war-report","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_war_report_store_2.jpg?v=1669923452","810143933024","no","adult","543523"
"6712268849242","Christina Aguilera - Stripped (20th Anniversary Edition)","The 20th anniversary edition of Christina Aguilera's Stripped is available on exclusive ""Stripped"" vinyl.","in stock",108,"new","50.00 USD","","https://www.vinylmeplease.com/products/christina-aguilera-stripped","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/stripped_store.jpg?v=1665091882","196587173210","no","adult","543523"
"6653630939226","The Coup - Genocide & Juice","Genocide & Juice, the bitingly satirical 1994 sophomore album from The Coup, is the VMP Hip-Hop Record of the Month for February 2023. The first-ever 2LP release of the album, our edition is here on Orange Galaxy vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR and comes with Listening Notes written by David Ma.","in stock",1463,"new","50.00 USD","","https://www.vinylmeplease.com/products/the-coup-genocide-and-juice","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/genocide_and_juice_store.jpg?v=1670947072","843563161708","no","adult","543523"
"6607464071258","Miranda Lambert - Revolution","The first-ever vinyl release of Miranda Lambert's swaggering third studio album is the VMP Country Record of the Month for May 2022. It's here on 2LP Black & Mauve colored vinyl, plated at Welcome to 1979 and pressed at GZ, with lacquers cut by Ryan Smith at Sterling Sound.","in stock",983,"new","50.00 USD","","https://www.vinylmeplease.com/products/miranda-lambert-revolution","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/revolution_vinyl_store.jpg?v=1647442936","194399555910","no","adult","543523"
"6537446326362","Buck Owens And His Buckaroos - Carnegie Hall Concert","The first live country album recorded at Carnegie Hall in 1966, Buck Owen and His Buckaroos' Carnegie Hall Concert is the VMP Country Record of the Month for December 2021. It’s here on 180g Yellow vinyl, remastered AAA from the original tapes by Kevin Gray and pressed at Third Man Records.","in stock",1268,"new","42.00 USD","","https://www.vinylmeplease.com/products/buck-owens-and-his-buckaroos-carnegie-hall-concert","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/carnegie_hall_concert_vinyl_store9938420.jpg?v=1632165351","810143933000","no","adult","543523"
"6619749777498","Alan Jackson - A Lot About Livin' (And a Little 'Bout Love)","A Lot About Livin’ (And a Little ’Bout Love), the 1992 record that launched Alan Jackson into superstardom, is the VMP Country Record of the Month for October 2022. Celebrating the record's 30th anniversary, it's here on vinyl for the first time on exclusive “Mercury Blue” colored vinyl with lacquers cut by Ryan Smith at Sterling Sound, plated at Welcome to 1979.","in stock",778,"new","42.00 USD","","https://www.vinylmeplease.com/products/alan-jackson-a-lot-about-livin-and-a-little-bout-love","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/a_lot_about_livin_store.jpg?v=1663013077","194399549513","no","adult","543523"
"6710136143962","Usher - My Way","Exclusive to VMP, the 25th Anniversary Deluxe Edition of Usher's My Way is available on exclusive Silver Cloudy vinyl.","in stock",359,"new","58.00 USD","","https://www.vinylmeplease.com/products/usher-my-way","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/usher_booklet_store.jpg?v=1662989589","196587268817","no","adult","543523"
"6554890338394","Doug Sahm - Groover's Paradise","Groover's Paradise is the third studio album from Doug Sahm, and the VMP Country Record of the Month for April 2022. It's here on AAA 180g ""Texas Sunshine"" colored vinyl, with lacquers cut from the original master tapes by Ryan Smith of Sterling Sound.","in stock",1056,"new","42.00 USD","","https://www.vinylmeplease.com/products/doug-sahm-groovers-paradise","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/groovers_paradise_vinyl_store.jpg?v=1647442894","810143932904","no","adult","543523"
"6552257593434","Iris Dement - Infamous Angel","Infamous Angel is the stunning debut from country singer-songwriter Iris DeMent, and the VMP Country Record of the Month for January 2022. It’s pressed on exclusive 180g Cloudy Blue vinyl.","in stock",1309,"new","42.00 USD","","https://www.vinylmeplease.com/products/iris-dement-infamous-angel","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/infamous_angel_vinyl_store.jpg?v=1639636368","634457058255","no","adult","543523"
"1907818397786","Rico Nasty - Nasty","Nasty is a full realization of all of Rico Nasty’s promise, shedding the conventions she negotiated far too long with.","in stock",144,"new","42.00 USD","","https://www.vinylmeplease.com/products/rico-nasty-nasty","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/nasty_vinyl_store.jpg?v=1564072556","810143931587","no","adult","543523"
"1907806208090","Sarah Webster Fabio - Jujus / Alchemy of the Blues","Sarah Webster Fabio knew her four albums on Folkways would translate her poems from the page to a permanent, lasting expression.","in stock",1297,"new","42.00 USD","","https://www.vinylmeplease.com/products/sarah-webster-fabio-jujus-alchemy-of-the-blues","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/jujus_vinyl_store.jpg?v=1564071818","810143931716","no","adult","543523"
"6554890436698","Loretta Lynn - Back to the Country","Back to the Country is the landmark 25th studio album from country music icon Loretta Lynn, and the VMP Country Record of the Month for February 2022. It’s here on 180g “Denim on Denim” colored vinyl, remastered AAA with lacquers cut from the original master tapes by Ryan Smith at Sterling Sound.","in stock",1146,"new","42.00 USD","","https://www.vinylmeplease.com/products/loretta-lynn-back-to-the-country","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/back_to_the_country_vinyl_store.jpg?v=1642193401","843563150474","no","adult","543523"
"6825897754714","GoldLink - At What Cost","At What Cost is Washington D.C.-based rapper GoldLink's major-label debut album, and is the VMP Hip-Hop Record of the Month for May 2023. It's pressed on 2LP Orange and Blue Galaxy vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",664,"new","50.00 USD","","https://www.vinylmeplease.com/products/goldlink-at-what-cost","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/at_what_cost_vinyl_store.jpg?v=1678317065","196587639310","no","adult","543523"
"4738126020698","Sam Hunt - Montevallo","Sam Hunt's debut studio album is the VMP Country Record of the Month for October 2021. It's here on 180g Crimson Tie-Dye Vinyl.","in stock",1082,"new","42.00 USD","","https://www.vinylmeplease.com/products/sam-hunt-montevallo","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/montevallo_vinyl_store4893023.jpg?v=1632158431","843563147429","no","adult","543523"
"6685136191578","George Strait - Ocean Front Property","Ocean Front Property, the 1987 multi-Platinum smash-hit from George Strait, is the VMP Country Record of the Month in December 2022. Celebrating the record's 35th anniversary, our edition is pressed on 180g ""Am I Blue"" colored vinyl with lacquers cut by Ryan Smith and a Listening Notes booklet by John Lingan.","in stock",1539,"new","42.00 USD","","https://www.vinylmeplease.com/products/george-strait-ocean-front-property","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/ocean_front_property_store.jpg?v=1668636481","843563158418","no","adult","543523"
"6648151113818","Tammy Wynette - Stand By Your Man","Stand By Your Man, the landmark 1969 record by Tammy Wynette, is the VMP Country Record of the Month for January 2023. It's here on exclusive 180g Blue Galaxy vinyl with AAA lacquers cut from tapes by Ryan Smith at Sterling Sound and plated at Welcome to 1979, and comes with Listening Notes written by Angela Stefano.","in stock",1352,"new","42.00 USD","","https://www.vinylmeplease.com/products/tammy-wynette-stand-by-your-man","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/stand_by_your_man_store.jpg?v=1670946399","194399761113","no","adult","543523"
"6730286989402","CeeLo - CeeLo Green and His Perfect Imperfections","CeeLo Green and His Perfect Imperfections is the 2002 solo debut from Goodie Mob and Gnarls Barkley member CeeLo Green, and the VMP Hip-Hop Record of the Month for 2023. The first-ever vinyl reissue of the album, it's here on 2LP Red Galaxy vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",1694,"new","50.00 USD","","https://www.vinylmeplease.com/products/cee-lo-cee-lo-green-and-his-perfect-imperfections","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/Cee-Lo_And_His_Perfect_Imperfections_vinyl_store.jpg?v=1678316166","196587628314","no","adult","543523"
"6772228194394","Kris Kristofferson - The Silver Tongued Devil and I","The Silver Tongued Devil and I, the 1971 sophomore smash by Kris Kristofferson, is the VMP Country Record of the Month for March 2023. It's here on exclusive 180g ""Black and Blue"" galaxy vinyl with AAA lacquers cut by Ryan Smith of Sterling Sound and comes with Listening Notes written by Andrew Winistorfer.","in stock",1394,"new","42.00 USD","","https://www.vinylmeplease.com/products/kris-kristofferson-the-silver-tongued-devil-and-i","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_silver_tongued_devil_and_i_store.jpg?v=1670947151","196587476113","no","adult","543523"
"6739001802842","Elton John - Honky Château (50th Anniversary Edition)","The reissue of Elton John's Honky Château is available on exclusive Cream in Beige A-Side/B-Side vinyl.","out of stock",0,"new","42.00 USD","","https://www.vinylmeplease.com/products/elton-john-honky-chateau","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/Honky_chateau_store_corrected.jpg?v=1677513869","843563158388","no","adult","543523"
"6649149063258","Mariah Carey - Butterfly","The 25th Anniversary Standard Edition of Mariah Carey's Butterfly is available on exclusive Champagne Wave vinyl.","in stock",404,"new","52.00 USD","","https://www.vinylmeplease.com/products/mariah-carey-butterfly","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/butterfly_standard_vinyl_store.jpg?v=1663272359","196587012717","no","adult","543523"
"4629946564698","Irma Thomas - Down at Muscle Shoals","Recorded in New Orleans at FAME studios in Muscle Shoals in 1967, but not released until 1984, Down at Muscle Shoals is here on Blue-on-Blue vinyl.","out of stock",0,"new","38.00 USD","","https://www.vinylmeplease.com/products/irma-thomas-down-at-muscle-shoals","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/down_at_muscle_shoals.jpg?v=1639546776","843563149294","no","adult","543523"
"1907801063514","Thelonious Monk - Paris 1969","Remastered by Barry Grint at Alchemy Mastering at AIR, this live album captures Thelonious Monk and his classic quartet at the peak of their powers, barnstorming through Europe like conquering heroes. This was the first jazz album VMP ever released, and we’re glad to do this exclusive edition on 2LP Light Blue Galaxy vinyl, which portends a Monk feature in Classics in 2023.","in stock",1075,"new","50.00 USD","","https://www.vinylmeplease.com/products/thelonious-monk-paris-1969","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/paris_1969_vinyl_store.jpg?v=1674233553","810143931754","no","adult","543523"
"4200369913946","Da Brat - Funkdafied","25 years later, Funkdafied still stands tall in the G-funk canon as a record that’s lean, mean, and a nonstop delight to listen to.","in stock",310,"new","42.00 USD","","https://www.vinylmeplease.com/products/da-brat-funkdafied","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/funkdafied_vinyl_store.jpg?v=1570718388","810143930870","no","adult","543523"
"6724124573786","Keith Whitley - Don't Close Your Eyes","The VMP Country Record of the Month for May 2023 is Keith Whitley's expressive third album, Don't Close Your Eyes . It's reissued here for the first time on 180g Lavender Marble vinyl with lacquers cut by Ryan Smith at Sterling Sound.","in stock",368,"new","42.00 USD","","https://www.vinylmeplease.com/products/keith-whitley-dont-close-your-eyes","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/dont_close_your_eyes_vinyl_store.jpg?v=1678317347","196587024512","no","adult","543523"
"6745452904538","The Runaways - The Runaways","The reissue of The Runaways' 1976 self-titled album is available on exclusive Opaque Turquoise vinyl.","in stock",468,"new","36.00 USD","","https://www.vinylmeplease.com/products/the-runaways-the-runaways","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_runaways.jpg?v=1675718467","810143932980","no","adult","543523"
"6695794802778","Death Grips - No Love Deep Web","Death Grips' 2012 sophomore album, No Love Deep Web, is available on Opaque Lime vinyl. Explicit album cover sealed in black outer sleeve.","out of stock",0,"new","49.00 USD","","https://www.vinylmeplease.com/products/death-grips-no-love-deep-web","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/no_love_deep_web_store_9fa1a115-f14a-4b20-aa2b-2328c6b921c9.jpg?v=1659629767","602445805075","no","adult","543523"
"6685136355418","Brad Paisley - 5th Gear","5th Gear, the mammoth fifth album from Brad Paisley, is the VMP Country Record of the Month for September 2022. Celebrating the record’s 15th anniversary, it’s here on vinyl for the first time on exclusive 2LP Yellow & Blue vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",1435,"new","50.00 USD","","https://www.vinylmeplease.com/products/brad-paisley-5th-gear","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/5th_gear_store.jpg?v=1655387027","196587004019","no","adult","543523"
"6702077149274","ODESZA - The Last Goodbye","ODESZA's newest album, The Last Goodbye, and first since 2018, is here on Green vinyl.","in stock",65,"new","41.00 USD","","https://www.vinylmeplease.com/products/odesza-the-last-goodbye","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_last_goodbye_store.jpg?v=1647963738","5054429156379","no","adult","543523"
"6658643886170","Busta Rhymes - The Coming","The reissue of Busta Rhymes' 1996 debut, The Coming, is available on exclusive Cloudy Red vinyl.","in stock",642,"new","44.00 USD","","https://www.vinylmeplease.com/products/busta-rhymes-the-coming","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/The_coming_v3.jpg?v=1679415155","810143932614","no","adult","543523"
"6563688906842","John Michael Montgomery - John Michael Montgomery","John Michael Montgomery's 1995 self-titled album, including his smash hits ""I Can Love You Like That"" and ""Sold (The Grundy County Auction Incident),"" is the VMP Country Record of the Month for July 2022. It's here on exclusive Red vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",2514,"new","42.00 USD","","https://www.vinylmeplease.com/products/john-michael-montgomery-john-michael-montgomery","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/john_michael_montgomery_store.jpg?v=1655219422","6563688906842","no","adult","543523"
"6663407992922","Marty Stuart - Busy Bee Cafe","Busy Bee Cafe, the 1982 album from country and bluegrass wunderkind Marty Stuart, is the VMP Country Record of the Month for February 2023. The first-ever vinyl reissue of the album, our edition is pressed on 180g Light Blue Galaxy vinyl with AAA lacquers cut from the original master tapes by Ryan Smith at Sterling Sound and comes with Listening Notes written by Natalie Weiner.","in stock",492,"new","42.00 USD","","https://www.vinylmeplease.com/products/marty-stuart-busy-bee-cafe","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/busy_bee_cafe_store.jpg?v=1670947319","888072438675","no","adult","543523"
"1907801456730","Charles Bradley - Victim of Love","The Screaming Eagle of Soul was the seventh artist featured by VMP, and our new edition — pressed on exclusive Purple & Black A-Side/B-Side vinyl — serves as a reminder that Bradley was one of soul music’s brightest lights in the 2000s and 2010s, a one-man army keeping soul alive via his incredible shows and albums.","in stock",1302,"new","42.00 USD","","https://www.vinylmeplease.com/products/charles-bradley-victim-of-love-rotm","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/victim_of_love_vinyl_store.jpg?v=1673628703","823134003118","no","adult","543523"
"6739617808474","T-Pain - Epiphany","This is the reissue of T-Pain's sophomore album, Epiphany. We have it on 180g Sky Blue Galaxy vinyl.","in stock",178,"new","44.00 USD","","https://www.vinylmeplease.com/products/t-pain-epiphany-2e","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/epiphany_repress_vinyl_store.jpg?v=1654177825","194397139310","no","adult","543523"
"6539342839898","Booker T. & The M.G.'s - In the Christmas Spirit","Booker T. & The MG's' Christmas album is on Blue Christmas Galaxy vinyl. This record automatically ships for free to ensure you receive it in a timely manner.","in stock",112,"new","40.00 USD","","https://www.vinylmeplease.com/products/booker-t-the-mgs-in-the-christmas-spirit","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/in_the_christmas_spirit23480923.jpg?v=1633708445","810143932881","no","adult","543523"
"6790100189274","Bobby Weir - Ace (50th Anniversary)","The 50th Anniversary Edition of the Grateful Dead's Bobby Weir's debut solo album, Ace, is available on exclusive Opaque Aqua vinyl.","in stock",176,"new","39.00 USD","","https://www.vinylmeplease.com/products/bobby-weir-ace-50th-anniversary","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/ace_store.jpg?v=1665698996","810143932591","no","adult","543523"
"1907598557274","Låpsley - Long Way Home","At 19, Låpsley has produced an album far beyond her years and one we’ll be quick to spin again and again. We have Long Way Home on white vinyl with a poster and digital download card.","in stock",667,"new","42.00 USD","","https://www.vinylmeplease.com/products/lapsley-long-way-home","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/long_way_home_vinyl.jpg?v=1564063881","810143932515","no","adult","543523"
"6719272353882","Various Artists - Inside Llewyn Davis Soundtrack","Inside Llewyn Davis (Original Soundtrack Recording) is available on exclusive Seaglass Wave vinyl.","in stock",113,"new","42.00 USD","","https://www.vinylmeplease.com/products/inside-llewyn-davis-soundtrack","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/inside_llewyn_davis_store.jpg?v=1670962115","810143932874","no","adult","543523"
"6625537228890","Willie Nelson - Willie and Family Live (45th Anniversary Edition)","Exclusive to VMP, the reissue of Willie Nelson's Willie and Family Live (45th Anniversary Edition), is available on exclusive Plum Galaxy vinyl with (AAA) lacquers cut from tapes by Ryan Smith at Sterling Sound.","in stock",242,"new","55.00 USD","","https://www.vinylmeplease.com/products/willie-nelson-willie-and-family-live","https://cdn.shopify.com/s/files/1/0069/3465/9162/files/willie_and_family_live_store_e6fbacb3-317f-4b29-baae-c1f30db7ecf9.jpg?v=1682366124","194399418314","no","adult","543523"
"6697216868442","Whitney Houston - Whitney Houston (35th Anniversary Edition)","The 2nd Edition Repress of our 35th Anniversary Deluxe edition of Whitney Houston’s self-titled debut comes on opaque metallic bronze vinyl, packaged in a box with a hardcover booklet.","in stock",393,"new","98.00 USD","","https://www.vinylmeplease.com/products/whitney-houston-35th-anniversary-edition-2e","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/whitney_mock_repress.jpg?v=1644848004","19439747301","no","adult","543523"
"1907800899674","Courtney Barnett - The Double EP: A Sea of Split Peas","Still as fun, and knotty, and rewarding as it was in 2013, this tasting menu and primer on what to expect from Barnett belongs in every record collection. Our exclusive version comes on “Split Peas Green” colored vinyl.","in stock",132,"new","50.00 USD","","https://www.vinylmeplease.com/products/courtney-barnett-the-double-ep-a-sea-of-split-peas","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/The_Double_Ep_A_Sea_Of_Split_Peas_Courtney_Barnett_Store.jpg?v=1674837593","810090093079","no","adult","543523"
"6734930608218","Ramblin' Jack Elliott - Ramblin' Jack Elliott","Ramblin' Jack Elliott is the 1961 self-titled album from folk artist Ramblin' Jack Elliott and the VMP Country Record of the Month for July 2023. It's here on exclusive 180g Baby Blue Vinyl with AAA lacquers cut from the original master tapes by Ryan Smith at Sterling Sound.","in stock",375,"new","42.00 USD","","https://www.vinylmeplease.com/products/ramblin-jack-elliott-ramblin-jack-elliott","https://cdn.shopify.com/s/files/1/0069/3465/9162/files/Ramblin_Jackcorrectedmock_1.jpg?v=1686671440","888072438156","no","adult","543523"
"6797103759450","Saba - Few Good Things","Saba's fourth studio album, Few Good Things, is available on exclusive Tan vinyl.","in stock",424,"new","50.00 USD","","https://www.vinylmeplease.com/products/saba-few-good-things","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/few_good_things_store.jpg?v=1663700605","729205114052","no","adult","543523"
"6705975361626","Turnpike Troubadours - Diamonds & Gasoline","The 2010 album from country band Turnpike Troubadours, Diamonds & Gasoline, is here on Metallic Gold vinyl.","in stock",65,"new","37.00 USD","","https://www.vinylmeplease.com/products/turnpike-troubadours-diamonds-and-gasoline","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/diamonds_and_gasoline_store.jpg?v=1657051752","793888105379","no","adult","543523"
